,ObjectId,Country,Technology,Energy_Type,Unit,CTS_Full_Descriptor,F2000,F2003,F2005,F2007,F2009,F2010,F2012,F2014,F2016,F2018,F2020,F2021,F2023
723,724,Georgia,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2560.74,2560.74,2560.74,2704.01,2718.16,2598.0,2645.0,2800.0,3160.0,3220.0,3323.0,3354.0,3446.0
724,725,Georgia,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.492,1.278,5.999,23.325,49763.19554529796
725,726,Georgia,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.387,1.007,4.724,18.366,57.656
726,727,Georgia,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,9.026,84.3,90.8,83.4,49763.19554529796
727,728,Georgia,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,20.0,20.0,21.0,21.0,21.0
728,729,Germany,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",4331.0,8949.0,14708.0,24617.0,30885.0,33923.0,43203.0,48288.0,50929.0,50794.0,50931.0,49096.2,49763.19554529796
729,730,Germany,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",766.5,1889.0,2961.0,4001.0,5589.5,6222.0,7470.5,8202.0,8659.5,9661.5,10320.0,9791.5,9950.0
730,731,Germany,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",361442.0,388668.0,383711.0,397891.0,352440.0,372550.0,371343.0,352838.0,361336.0,327585.0,244678.0,276447.0,49763.19554529796
731,732,Germany,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",78850.0,71331.0,71632.0,72720.0,75732.0,77613.0,80203.0,87104.0,85125.0,91401.0,86044.0,87486.0,88934.0
732,733,Germany,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",21732.0,18321.0,19638.0,21169.0,19031.0,20953.0,21755.0,19587.0,20546.0,17693.0,18721.0,19657.0,49763.19554529796
733,734,Germany,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",4831.0,4953.0,5210.0,5137.0,5340.0,5407.0,5607.0,5580.0,5629.0,5329.0,5454.0,5490.0,5741.0
734,735,Germany,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",60.0,313.0,1282.0,3075.0,6583.0,11729.0,26380.0,36056.0,38098.0,43459.0,49496.0,50472.0,49763.19554529796
735,736,Germany,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",114.0,435.0,2056.0,4170.0,10566.0,18006.0,34077.0,37900.0,40679.0,45158.0,53671.0,60038.0,81739.0
736,737,Germany,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",9352.0,19087.0,27774.0,40507.0,39420.0,38547.0,51680.0,58497.0,79924.0,109951.0,132102.0,114169.0,49763.19554529796
737,738,Germany,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",6095.0,14381.0,18248.0,22116.0,25732.0,26903.0,30979.0,38614.0,49435.0,58721.0,62201.0,63711.0,69459.0
738,739,Ghana,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",13.5,13.5,13.5,9.6,15.8,15.8,15.8,19.4,19.45,19.72,19.762,19.4,49763.19554529796
739,740,Ghana,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",5.774,5.774,5.774,4.104,6.774,6.774,6.774,8.274,8.374,8.374,8.374,8.374,8.374
740,741,Ghana,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",614.0,1996.0,1159.0,3251.0,2081.0,3170.908,3953.124,4572.0,7434.857,10195.427,12814.95,14416.848,49763.19554529796
741,742,Ghana,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",580.0,580.0,550.0,755.0,790.0,1034.5,1099.5,1231.5,2188.5,3113.0,3638.5,3848.5,3913.5
742,743,Ghana,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",6609.695,3885.204,5628.731,3726.969,6877.22,6995.409,8070.652,8386.618,5561.146,6017.37,7293.223,7520.816,49763.19554529796
743,744,Ghana,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1072.0,1072.0,1180.0,1180.0,1180.0,1180.0,1180.0,1580.0,1584.0,1584.0,1584.09,1584.09,1584.09
744,745,Ghana,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,7.19,19.597,41.93,68.043,74.403,49763.19554529796
745,746,Ghana,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,7.639,36.523,72.316,107.852,165.424,168.954
746,747,Ghana,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.035,0.035,0.035,0.035,49763.19554529796
747,748,Ghana,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.02,0.02,0.02,0.02,0.02
748,749,Greece,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,105.0,122.0,184.0,218.0,190.0,204.0,220.0,274.584,314.07,453.554,528.331,49763.19554529796
749,750,Greece,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1.0,22.0,24.0,39.0,40.0,41.0,45.0,47.0,58.0,82.03,97.408,108.507,127.524
750,751,Greece,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",49118.0,51872.0,52921.0,58092.0,52890.0,46716.0,50560.0,38066.0,39316.0,36811.763,30560.749,32478.499,49763.19554529796
751,752,Greece,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",7570.0,8583.0,9660.0,9605.0,10126.0,10513.0,11138.0,10842.0,10698.0,10518.28,9830.902,9429.803,10216.786
752,753,Greece,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3693.0,4766.0,5017.271,2591.422,5352.558,7474.753,4392.525,4478.322,5542.638,5743.448,3343.687,5903.466,49763.19554529796
753,754,Greece,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",3072.0,3079.0,3106.0,3150.0,3201.0,3215.0,3236.0,3389.0,3392.0,3409.0,3417.0,3421.0,3427.0
754,755,Greece,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,0.1,0.953,1.42,50.0,157.748,1693.986,3791.885,3929.716,3790.652,4446.854,5250.978,49763.19554529796
755,756,Greece,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,1.0,1.0,9.0,46.0,202.0,1536.0,2596.0,2604.0,2651.031,3287.715,4277.42,7030.083
756,757,Greece,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",451.0,1021.0,1266.452,1818.0,2543.0,2713.937,3850.157,3688.575,5145.896,6300.259,9310.104,10482.981,49763.19554529796
757,758,Greece,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",226.0,371.0,491.0,846.0,1171.0,1298.0,1753.0,1978.0,2370.0,2877.495,4119.25,4649.13,5220.33
758,759,Greenland,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",11.311,11.02,12.092,12.165,11.135,12.464,14.254,12.749,13.028,13.961,14.253,14.184,49763.19554529796
759,760,Greenland,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
760,761,Greenland,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",123.38,145.39,224.158,261.722,221.016,159.962,173.374,131.649,122.814,149.424,139.461,119.122,49763.19554529796
761,762,Greenland,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",106.0,106.0,106.0,106.0,106.0,106.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0
762,763,Greenland,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",178.5,187.68,206.94,208.8,265.225,296.0,344.563,396.359,400.912,417.791,430.499,432.601,49763.19554529796
763,764,Greenland,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",30.0,30.0,31.2,38.8,53.8,68.8,91.3,91.3,91.3,91.3,91.3,91.3,91.3
764,765,Greenland,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,0.122,0.299,0.517,49763.19554529796
765,766,Greenland,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,0.139,0.341,0.59,0.62
766,767,Greenland,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,0.088,0.088,0.033,49763.19554529796
767,768,Greenland,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,86320.45860797107,0.05,0.05,0.05,0.56
768,769,Grenada,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",133.61,165.659,153.702,185.569,202.992,208.728,199.704,199.588,216.195,229.231,222.727,228.913,49763.19554529796
769,770,Grenada,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",46.853,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,54.3,52.3,56.0,56.0
770,771,Grenada,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.184,0.294,0.511,0.941,2.313,3.368,4.253,4.373,49763.19554529796
771,772,Grenada,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.112,0.179,0.312,0.698,2.185,2.655,3.6,3.654,3.78
772,773,Grenada,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.224,49763.19554529796
773,774,Grenada,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
774,775,Guadeloupe,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",75.472,63.801,67.584,74.954,64.123,61.162,61.81,60.483,49.848,67.509,76.235,247.368,49763.19554529796
775,776,Guadeloupe,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",29.75,29.75,29.75,29.75,29.75,30.35,30.55,30.55,30.55,33.45,50.45,50.45,50.45
776,777,Guadeloupe,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1103.948,1250.325,1288.929,1373.961,1437.366,1581.194,1457.061,1414.047,1476.303,1341.96,1295.312,1101.423,49763.19554529796
777,778,Guadeloupe,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",315.75,315.75,315.75,315.75,315.75,315.75,349.75,364.55,423.65,401.35,347.95,347.95,347.95
778,779,Guadeloupe,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",10.121,15.546,23.815,19.519,21.11,15.521,13.87,26.801,34.09,40.332,25.347,11.442,49763.19554529796
779,780,Guadeloupe,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",7.14,7.91,8.18,8.38,8.63,8.63,8.63,8.63,8.63,11.03,11.03,11.03,11.03
780,781,Guadeloupe,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,0.291,1.991,5.048,17.319,91.827,102.726,93.847,98.145,107.2,113.803,49763.19554529796
781,782,Guadeloupe,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,0.559,2.72,11.074,22.478,66.879,69.599,69.863,72.217,87.605,89.896,93.029
782,783,Guadeloupe,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",8.692,33.558,24.632,43.986,51.085,41.04,50.961,54.482,53.289,52.424,72.889,106.68,49763.19554529796
783,784,Guadeloupe,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",6.42,17.86,17.86,22.815,24.19,25.84,25.84,25.84,27.335,43.335,42.105,52.005,56.025
784,785,Guam,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1892.658,1639.408,1802.908,1787.408,1781.158,1786.158,1716.867,1689.964,1679.439,1664.76,1637.877,1654.938,49763.19554529796
785,786,Guam,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",552.8,552.8,552.8,552.8,552.8,552.8,552.8,527.8,436.0,490.0,420.0,420.0,420.0
786,787,Guam,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.082,0.164,0.573,2.618,66.343,74.198,80.197,83.197,49763.19554529796
